Y,Peak_Force_X1,Peak_Force_X2,Peak_Force_Y1,Peak_Force_Y2,Peak_Force_Z1,Peak_Force_Z2,Mean_Force_X1,Mean_Force_X2,Mean_Force_Y1,Mean_Force_Y2,Mean_Force_Z1,Mean_Force_Z2,Mean_FTI_Left,Mean_FTI_Right,Step_Duration,Average_Loading_Rate_Left,Average_Loading_Rate_Right,Average_Unloading_Rate_Left,Average_Unloading_Rate_Right,Time_To_Peak_Force_Left,Time_To_Peak_Force_Right,Double_Support_Time,Stance_Duration,Swing_Duration,FFT_Mean_Left,FFT_std_Left,FFT_Max_Left,FFT_Mean_Right,FFT_std_Right,FFT_Max_Right,PSD_Peak_Freq_Left,PSD_Total_Power_Left,PSD_Band_Ratio_Left,PSD_Peak_Freq_Right,PSD_Total_Power_Right,PSD_Band_Ratio_Right,Harmonic_Ratio_Left,Harmonic_Ratio_Right
5,130.761307,132.014267,18.568861,66.882217,778.772583,773.794678,-1.2185410702460353,-1.2292085402714472,-25.516349098190467,24.62189659238111,494.4683540396057,493.689927777704,368.6903297124,373.1292429492157,0.585009900990099,3732.956973695866,3587.2551377058694,1320.2562720503922,1591.185873671317,0.19511999999999996,0.23658823529411765,0.16571568627450983,0.7506823529411765,0.4270378431372549,3111.0092445073665,130409.52351455281,19013919.933343,3557.9624275449382,130432.82317987061,19065883.538881,0.85,4949283.67887869,0.18541581790639902,0.85,4980933.605832411,0.19583780707171028,263.8075084994797,252.40571262108054
5,147.007156,158.901489,17.37595,72.754257,780.676331,811.87616,0.4438928996537681,-2.7490772908389727,-27.48591813794031,26.456356633919604,492.5811278311394,499.7496878532997,356.0842465267772,364.5727284878093,0.5677961165048544,3949.1557665187306,4256.280763791069,1381.2629312666907,1410.2094331955027,0.18761538461538463,0.18192307692307694,0.1583904761904762,0.726173076923077,0.4169519230769231,2780.2454429241443,129245.31472497853,18778581.119025,3164.285228932805,132630.35735059524,19329037.411677,0.8833333333333333,4974295.769816939,0.20812769373297524,0.8833333333333333,5169622.377206261,0.23931536964753602,803.623577006975,793.6533348298883
5,164.641937,159.472763,17.73827,78.520309,825.223511,856.566284,0.689226595660959,-2.8700764829386767,-27.305739902968472,26.29917967957867,492.0342062457516,500.3201759062508,343.41596554628546,352.52341515268665,0.5489065420560747,4344.239979808402,4570.212456913386,1494.0058890386313,1512.5843685746745,0.17892592592592593,0.17561111111111108,0.15240366972477062,0.7012962962962963,0.39875925925925926,3744.8617405943255,129505.64959933242,18744266.16198,3960.7947598845376,132905.69007673234,19294261.373175,0.9166666666666666,5060247.918368158,0.25028397514359046,0.9166666666666666,5271821.578046401,0.28200875587706187,186.82600395546956,203.4852407833188
5,174.417099,173.579803,15.594993,79.358627,849.752747,894.578796,0.6793382172873015,-3.023684526456182,-26.272226582488504,25.396475273467246,496.10136627024247,500.96168578396185,335.55438271616214,343.3629575641212,0.5346396396396397,4686.819037634489,4911.500199314438,1579.1645607019066,1610.8563342953028,0.17081818181818187,0.1704,0.14627927927927925,0.6810545454545455,0.39602727272727273,3334.8828081930865,130726.36241758557,18863412.385163,3436.593412054005,133495.2695605757,19275816.399122,0.9333333333333333,5232765.660923273,0.2895226300169826,0.9333333333333333,5398181.146281634,0.3140924346725405,970.6008054386742,1006.3868372039228
5,185.855499,187.987381,35.371548,104.96199,885.274719,925.098511,0.2323527115264961,-2.386941459003279,-27.560840429476254,26.69128507635487,495.98914348082906,505.8472817603298,325.40788641356573,334.47230968756577,0.5200884955752213,5057.705740715613,5328.239952093346,1692.5870963204347,1729.184420221467,0.16487719298245612,0.16236842105263155,0.13864347826086956,0.658719298245614,0.3884649122807018,3394.1187008192546,131497.86672582588,18893041.502811,3686.1977403298015,134445.5471706881,19250151.794549,0.9666666666666667,5390648.322944136,0.33181705686109014,0.9666666666666667,5732501.013338,0.3751845770107511,662.3645675729214,653.5778752264503
5,188.032822,196.016281,12.492052,83.956093,905.994995,950.774597,0.9408355511304809,-3.145004647527046,-27.74791517426195,26.741412422660996,499.4851633257917,508.9788914605269,318.47584755684335,327.12355720721183,0.5083931623931625,5535.930589707736,5801.908140406898,1785.721152677072,1826.1309203063722,0.15584482758620688,0.15420338983050846,0.13173728813559324,0.6401319403857394,0.37522121566335476,2708.2762448188637,131873.47720694542,18815601.208318,2626.931885214118,135480.8421885486,19313918.916482,0.9833333333333333,5615992.867226713,0.36815878383003064,0.9833333333333333,5960774.013610249,0.40370709561221535,1522.1417540836953,1698.6203042325005
6,100.396797,87.058327,24.508604,62.038883,867.721558,872.214661,2.2171531114385834,-3.623733246792076,-33.395819112247345,32.76390836231964,593.5287680968305,596.7499693833521,649.0431487868175,637.9484837673948,0.77704,2288.1096699587815,2484.6548111527604,1283.7126774651135,1247.9464201522446,0.39367567567567574,0.3606842105263158,0.30397368421052634,1.081230440967283,0.48814615931721195,4327.002887577039,170115.64848526425,25286661.804318,4250.7222617225125,166226.97060181052,24420452.314838,0.65,7626260.430358379,0.06568446432003236,0.65,7733469.476856782,0.06395870128940823,205.29508663876751,199.8897452917932
6,114.001572,205.54158,26.171675,69.478363,861.144165,912.252441,2.6367941674155118,-4.516654459924249,-35.091918976241786,34.6980748251259,603.0580142268751,606.1620481325676,621.6701139676125,608.8906507365666,0.742253164556962,2205.743369480309,2569.70375256482,1608.892545292173,1461.1698562695146,0.42995,0.36302500000000004,0.2747901234567901,1.01755,0.4665625,4499.092540385775,169228.31655701998,25067468.180170998,4255.368526656634,167680.69738010663,24664897.146213997,0.6833333333333333,7691425.524943848,0.07868771166713506,0.6833333333333333,7873594.936215737,0.07687161422796708,144.51857083527835,164.57278981467974
6,133.495819,118.700722,26.904236,76.296852,880.724548,900.778381,2.6041899262522827,-3.7927128920504534,-37.4904390240286,36.71178726548538,614.6485371917129,614.2292610706835,565.9886652950387,553.9890339479242,0.6757931034482758,2420.959856179289,2881.3140008404553,2182.3769848603397,1813.0501886169236,0.4328837209302325,0.34988636363636366,0.23548863636363634,0.911316067653277,0.45182214587737846,4389.356502305084,170809.47087889447,25307721.942598,4402.988540413653,166752.92395421778,24401972.045084998,0.7333333333333333,7858405.289223771,0.10161066159205959,0.7333333333333333,7978452.011653099,0.09475078956741406,234.44722323593376,187.19968931339525
6,133.174362,112.621094,22.636175,74.629372,900.12262,896.143311,4.017187095178926,-5.213908882695007,-37.16662031978614,35.957580340551544,618.6186862697433,610.2877108194406,510.2188580806597,494.65934239701204,0.6058144329896907,1564.8111046982958,2712.450894654519,3852.3485536118133,2480.4283140379835,0.5872291666666667,0.3855918367346938,0.21157142857142855,0.8175788690476191,0.40307440476190476,4373.339745686263,171637.02455008763,25472620.073232,4076.338114962201,166042.19457758672,24287760.282253,0.8333333333333334,7829021.896840112,0.11696445819883049,0.8333333333333334,7958455.242753091,0.106183657922414,131.12143042555985,141.63648355292833
6,141.094086,128.037872,29.50518,72.574928,919.815796,922.550537,3.6754289916781873,-5.032851838231812,-36.22707043989662,35.45316805059649,615.3480616031933,619.6753053312061,480.4386369961062,476.1282989742533,0.5769805825242719,1860.2474496571529,3016.4578438319095,4044.694807971451,2769.7203870788844,0.5311960784313726,0.36592307692307685,0.1974326923076923,0.7745360105580694,0.38047228506787334,2982.9206017443394,169298.46336008728,24994654.554775,3004.354252927894,168889.23094217642,24766234.483839996,0.8666666666666667,7878102.95035021,0.13288240897656883,0.8666666666666667,8073918.270284472,0.1225391239892749,836.4042058724418,780.0534516724504
6,161.261627,137.136673,28.800093,92.21666,926.815186,967.426697,3.226579924011018,-4.35548149608015,-38.94728686262269,38.224198215785705,624.278045133841,623.6336473154063,480.68787140135095,469.1038044061875,0.5729320388349514,2005.426068004863,3696.6161928343713,4164.786028584433,2303.0080634643377,0.5172692307692307,0.2881923076923077,0.18834285714285715,0.7610576923076924,0.3837115384615385,4828.657559340967,170781.14426197036,25244242.518841,5236.33693765988,167816.51346859545,24535280.615305997,0.8666666666666667,7957073.485110574,0.1526932790964722,0.8666666666666667,8147870.140186371,0.1410505627446093,296.39644665917064,228.63132612032874
6,166.447128,143.466751,34.988029,79.532768,946.498291,968.969421,4.346007788578301,-5.9808219667249505,-36.7855523980995,36.150778689491005,623.2023136563286,625.7635292326678,448.1394941639651,440.75341584804755,0.5357207207207207,2156.0759500888375,3527.3401856908386,4606.793257366948,3119.013481052049,0.4864909090909092,0.3318214285714286,0.17585714285714288,0.711687987012987,0.3602751623376623,3168.720991812416,170361.0650742811,25096150.71003,3078.226917679687,168788.4005166106,24688555.198787,0.9333333333333333,8042764.047657907,0.17415598301003968,0.9333333333333333,8179089.897856935,0.15874507344191374,800.421214969412,768.4000765768878
6,183.948395,155.667343,28.475145,84.748962,978.515381,974.86145,2.538504076261823,-3.710575064916826,-37.1166943694545,35.93716162759229,629.2473711755696,628.5684425966903,431.8039877196185,424.65882876417834,0.5158695652173912,2665.911354739904,4291.709416729364,4446.321384789744,2704.8665282501383,0.4283508771929825,0.2624385964912281,0.16494782608695654,0.6808771929824562,0.3580964912280702,4977.56414750241,170755.67126453246,25128961.19523,4901.1593369363,168929.1644542518,24715570.862144,0.9666666666666667,8124381.746373194,0.19028829723457397,0.9666666666666667,8200714.443494304,0.16360061522480548,204.04866578134477,205.02161383414557
6,196.30658,177.187973,37.532459,96.970947,979.843445,1091.941895,4.9439052782867865,-6.929302711348123,-38.27782612996009,37.66123605797889,630.7352101645295,641.8671512650378,435.0574078678377,434.28152370245385,0.5237699115044248,4735.1780641373,5766.914937186256,2404.922644359811,1928.5660949052933,0.2322280701754386,0.17019642857142858,0.1595,0.6832261904761905,0.37015021929824565,4721.2225040106905,169563.86924464244,24824989.87475,4403.204618623156,171516.85046976287,24989996.957494,0.95,8225708.298220703,0.22105251624735792,0.95,8681381.294580212,0.22025690677549284,468.410208341071,540.4118255083126
6,213.815582,180.258545,38.445297,99.18689,1073.420166,1064.571899,4.723142211911775,-6.44386912590685,-38.30742944267531,37.60674708297149,633.586077249031,641.821524879797,416.2744702354068,414.108293516031,0.5000683760683761,5366.029382016419,6007.065021537764,2463.565011956271,2089.6533476471363,0.20677966101694917,0.16728813559322034,0.15094117647058816,0.6510338983050847,0.35494915254237286,4139.637637200216,170898.94279795152,24979864.606666997,4519.423255381607,170924.7723412379,24851819.058358,1.0,8462607.876910342,0.3700846225034487,1.0,8604815.321251044,0.3477091913167839,397.97119369907216,338.10575976266745
6,226.0056,204.424393,36.391773,100.879692,1110.865234,1112.455811,3.7487077206898562,-5.931810884585558,-38.14826859250566,37.42845255233772,639.4951271823259,649.7023882604093,411.02914066172923,410.21957150938056,0.4944621848739496,6340.558696027965,6793.374421255718,2138.3531101831823,2223.8970394479225,0.16323333333333334,0.15663333333333332,0.14263636363636362,0.637,0.3575583333333333,4653.046562048604,171018.4296773763,24855165.789713003,4901.691195568343,172771.60665762678,25033296.786748,1.0166666666666666,8785626.646576544,0.8092362952474941,1.0166666666666666,8941641.321303135,0.8007185496901296,513.7234654897131,459.7672381969404
6,236.167374,201.604263,49.912933,114.031326,1169.764038,1138.951416,5.281464924806202,-7.264093456177175,-39.46406143599941,38.8299856908598,641.3276087877551,651.8420835618421,396.8511943125081,396.25330898408464,0.4768292682926829,6812.650259294393,7278.94812880639,2325.720344007907,2285.5139954105425,0.15887096774193546,0.14575806451612902,0.13619199999999998,0.6132822580645162,0.3452258064516129,5562.153620994046,172088.62752134464,24973986.090901,5430.905450329069,172691.85158561968,24895300.460528,1.05,8883473.333687207,0.9939834919186489,1.05,9207190.483137717,0.9938768472856545,391.74679008650554,383.44799371789406
7,91.93042,91.881065,16.573381,48.763256,803.455444,773.176514,-1.2995372177202151,-1.2875250517541312,-21.345842949126673,20.83459574643198,535.442167736682,535.7382981986614,564.0001463401196,570.514439914049,0.7570389610389611,2114.1334279755233,1886.9925378352502,1151.8371673680165,1320.5516378334646,0.37169230769230766,0.4413333333333334,0.30087341772151904,1.0590256410256411,0.45739743589743587,4714.766281423814,151720.8709080502,22457782.318655998,4754.467681572937,151470.28965924136,22440286.615781,0.65,6236485.347346343,0.058294124955764,0.65,6187391.490743166,0.05817917299243695,64.0958191060127,79.60224390613993
7,98.940514,97.177956,20.272476,52.93504,780.279968,890.346313,-0.940781163181687,-1.2019488915504393,-26.693033341527833,25.974285760917816,544.8545029420088,541.3805526594832,503.65350026769306,503.19404516089196,0.6728505747126438,2131.84811936301,2104.5812905962584,1506.7792304809436,1538.6365000745602,0.38129545454545455,0.39402272727272736,0.2541573033707865,0.9269318181818182,0.42401136363636366,4474.7687953878,151606.13942772668,22440890.034732,4750.373146362594,151580.38268139737,22487229.283274002,0.75,6233185.825535642,0.06789432162699176,0.75,6173323.439514276,0.06845018412673748,228.91696836460986,211.61062505476778
7,110.427864,113.116379,14.136545,52.549355,778.514771,771.053772,0.47410263421682225,-2.658278519932827,-26.20392026071975,25.07160640330658,551.6671170478462,550.7296415816122,470.5966391380443,476.50802710712685,0.6323440860215054,2009.1036511689776,2155.069610399467,2107.256297781788,1913.8940531863514,0.43074468085106393,0.4070434782608695,0.22656382978723402,0.8591188714153561,0.4161510175763182,4342.445912325924,150596.58098712334,22199992.479031,4212.613154907356,153009.10175484777,22747159.193132,0.7833333333333333,6274446.166150298,0.08124077857354167,0.7833333333333333,6201963.943913942,0.08130547903172708,231.20421229040332,252.83862146410652
7,116.370178,134.714737,15.390507,55.134941,800.270325,856.959656,-1.6096394881237281,-0.6797285360126087,-26.684337108554356,26.23759384566811,557.7248485800962,551.9779260131343,439.5859818649217,435.58033840076143,0.5844059405940594,2633.532519212096,2891.221920915572,2101.533179850151,1609.1640793369554,0.35042,0.2832156862745098,0.2042450980392157,0.7885901960784314,0.3889619607843138,4240.120418289391,153063.91345030567,22681703.364008002,4683.11924469692,150606.69630647122,22284004.804791998,0.85,6336863.311966508,0.10468423610820903,0.85,6151653.405744931,0.09000006659065438,243.27049744284702,209.89874690590324
7,130.044556,146.022919,20.648972,58.17831,807.137695,826.621277,-1.176749373479454,-1.2308077919815377,-28.6410946724281,27.971480667105247,558.0036227854864,559.6593387531906,423.7902976655163,431.29710446022756,0.5714660194174758,2719.4475259401593,2201.880379173443,2417.5466823172565,2911.032977620974,0.35700000000000004,0.43340384615384625,0.1937307692307692,0.7650137631975866,0.3865184766214178,4663.815942122762,151897.59249111515,22443339.090696,4873.591111980117,151894.78299863375,22498615.580287,0.8833333333333333,6316174.731056209,0.12289638630664011,0.8833333333333333,6203257.933960303,0.12288569217920231,145.24301720261315,148.97471741603056
7,140.176849,147.759766,18.620687,60.964912,849.21344,851.340393,-2.24715214173542,-0.2859167828696364,-27.796918591038782,27.3027408521319,564.274152225905,565.6009988587978,405.5100754813287,410.08171421677156,0.5443394495412843,4207.9859851852225,3833.634805537771,1586.135314751544,1738.1526692993723,0.19768518518518519,0.22757407407407407,0.1774862385321101,0.7218148148148148,0.3751481481481481,3233.2474921183543,152083.69782573602,22405355.643381,3488.8680777054487,152711.63358846374,22584027.165605,0.9166666666666666,6412808.149242477,0.13870626424750704,0.9166666666666666,6336281.854078304,0.14344111072321653,607.4759997448438,590.7939737937986
7,155.0495,166.931854,26.572165,62.815514,881.078552,877.68158,-0.3358829026039618,-2.040535028621102,-28.80835505728828,27.630223913327082,564.5698942968958,572.1454816754195,395.08220380451047,407.48743678491815,0.5355945945945946,4146.845498478107,4415.184612799949,1970.7342586925301,1672.5250206390158,0.22679999999999997,0.19636363636363635,0.17008108108108105,0.7059545454545455,0.3715,3315.3940399256894,150794.85211482493,22139915.666972004,3311.4483116974275,154421.71347613912,22819510.50773,0.9333333333333333,6405353.811637974,0.16146029933198583,0.9333333333333333,6496016.720083022,0.18528228945334124,559.0646246389886,650.734974708184
7,164.674408,179.237427,23.810644,65.447685,961.487244,947.409729,-2.667624039563294,0.07333721601139241,-26.489300286700804,25.77253011133419,570.3971820544779,568.8899825093707,381.15511085433474,387.03028776730025,0.5121043478260869,5391.7891492493245,5019.707538420316,1703.050860323465,1799.4085570678894,0.16091379310344828,0.18032758620689657,0.16258119658119655,0.6750172413793103,0.35370689655172416,5297.256324167133,152139.97024286602,22262488.922822,5340.572172660952,154103.58565454607,22736510.073137,0.9666666666666667,6678789.874789328,0.20948764001356268,0.9666666666666667,6556641.370598215,0.21241087857404667,279.86479495744805,286.1188078157586
7,173.22525,172.211121,23.658468,72.566101,968.282837,986.794312,-1.2870330322398151,-1.2473804265883293,-30.113996826479056,28.849560644340883,571.5589337162622,575.5606472745925,362.5625259073458,370.20414614632915,0.48861983471074383,5692.194959798051,5718.789946540941,1820.4118651321282,1833.1170734335528,0.15436666666666668,0.15667213114754097,0.1500901639344262,0.6387237704918032,0.34386393442622953,4112.332958723637,152953.65165291465,22391787.159445003,4292.578662517951,154244.61830608358,22597318.075718,1.0333333333333332,6740617.063459558,0.9804797178427048,1.0333333333333332,6719941.172245732,0.9808914930710025,302.0192525791074,277.22382143618154
7,196.058762,193.483185,20.959616,81.042274,1015.225769,1045.052124,-0.6859142396454985,-1.812582331870404,-26.850796061337785,25.72214367956932,572.7506465403826,581.4351217679971,354.33815224160753,365.8147645698634,0.4800162601626016,6371.744822375719,6418.867111301572,1941.2848331474636,1954.9704437145178,0.14509677419354838,0.14752459016393443,0.1439838709677419,0.6239524061343205,0.3419263617133792,4902.435953293962,151604.30870227868,22013644.105575,5033.848313386745,157023.26130602448,23009590.220543,1.0333333333333332,6914024.352613251,0.9942848965351454,1.0333333333333332,6990573.06047562,0.9944070334394718,118.94476583385402,108.4759022249352
7,189.978531,195.080429,26.44776,72.369507,1035.419189,1082.0271,-0.7625380324575886,-1.7474943299918424,-30.857716936642895,29.862214510665808,574.8795008578486,582.4442841438058,343.6759237324518,353.1995592269518,0.46421259842519685,6648.986447056281,6944.1784304420535,2045.1942018757452,2073.734018323968,0.14115624999999998,0.139984375,0.13789922480620156,0.602109375,0.3264765625,5197.580015026887,153445.78770088326,22306290.805611003,5059.386168340264,156275.44743623675,22739246.41973,1.0833333333333333,7002579.738560234,0.996893229257671,1.0833333333333333,7226466.137630416,0.9971162603188908,262.567616072699,281.129268918819
7,201.98877,226.259918,24.773985,90.465279,1130.16272,1144.673584,-2.9908286782216407,0.17196575619041676,-28.755528964253813,27.19583304810471,577.9293835188683,585.9656543376207,335.9859579775923,347.6109622363538,0.4551240310077519,7363.719368072972,7382.935256276324,2192.026669121683,2218.4913093633722,0.13379999999999997,0.13744615384615383,0.13199236641221374,0.5872076923076923,0.32687692307692306,4904.111869451668,153584.5373169198,22156639.120064996,5189.833898993592,157913.34715321843,22890093.157321,1.1,7306226.532296598,0.9975286894940418,1.1,7444839.567925162,0.9976736884007604,519.0976701433807,553.4875705116352
8,73.162582,78.658562,11.504728,36.264568,597.194092,595.051208,-0.8127357861217506,-0.579533814887295,-16.071661806457058,16.75480269925634,395.7666513381543,394.764544033477,455.77342546322984,422.43977420886404,0.7975342465753424,1327.8634961474795,1343.0915910030446,955.5085454041048,1073.5122134450564,0.5072162162162163,0.4603684210526316,0.3380666666666667,1.1147766714082503,0.47167638691322905,3102.520848029753,115550.0212348151,17284754.404058002,3029.5545518244953,110560.26678689622,16249743.405117001,0.65,3403507.380026943,0.06320231972522004,0.65,3429008.3146263505,0.06546963859775852,157.08045380907998,148.53407153558268
8,83.079262,126.014923,13.178265,44.282692,601.02301,604.684509,-0.8785701423512339,-0.3375885275970722,-18.205109491279966,18.326188878956945,404.33246746366615,405.13406916426476,396.0978343692361,390.81325341723414,0.7048795180722891,1054.079843924916,1142.947100069665,1723.2571191474801,1724.719023631571,0.6006190476190476,0.5582142857142858,0.26855294117647066,0.9728095238095238,0.4416428571428571,3064.344345402897,113968.20114775967,16916515.233881,3119.151953425481,112613.06598233392,16625712.850048,0.7166666666666667,3462003.781141604,0.0738598200358303,0.7166666666666667,3493974.781731283,0.07759168253957344,189.40416589703162,165.72454774337317
8,97.699753,96.648972,17.291222,54.040871,611.066772,616.834839,-1.394417416637817,-0.05582549472522239,-19.198869472344004,19.139471874550445,414.3183479354348,412.17840206569105,373.33954218432956,368.85899711102775,0.6640898876404494,874.8071919929579,863.7382205113018,2435.642148813848,2663.1646936651114,0.6623863636363637,0.6753333333333335,0.23372222222222222,0.8977987373737374,0.44234545454545454,3011.987484403009,114166.53664012761,16912595.371689,3413.1573469293803,112991.06503040348,16656466.908521,0.75,3508858.934452144,0.09139339769221519,0.75,3527935.0445771436,0.09214624692518168,202.38691160531607,160.19684813191003
8,99.066452,94.055649,18.634653,49.612701,628.333374,642.145142,-2.4935666557353167,1.103458253211237,-19.564882026891695,19.812159692192036,415.4488983584395,411.8405457389329,350.71695168763017,331.96051688575,0.6162886597938144,987.2243809403541,991.1034643790623,2695.5574096755677,3080.6296075968858,0.6032708333333333,0.608625,0.2228865979381443,0.82696875,0.39346875,2948.5592392039775,114681.87414227695,17001054.574077,3217.2463923276314,112648.85310859156,16592469.092639001,0.8333333333333334,3548195.6671495605,0.11664489262641169,0.8333333333333334,3554147.100832606,0.11201620203591815,169.65212129765985,179.7189765291174
8,102.527603,109.174522,36.766808,51.379284,636.476196,726.575073,-1.0648665686119978,-0.4543037155809862,-21.03309003816406,21.851941949375632,412.7587869829701,414.693753615002,326.06690117795995,311.7146948463654,0.570242718446602,1055.0378452747302,1055.6820631502958,2930.4798670592118,3484.8488322380954,0.5756923076923077,0.5769615384615384,0.20224761904761906,0.7725673076923076,0.37205769230769226,3498.6805314147,115364.69489160815,17132413.965850003,3994.905327096594,112086.61876536209,16446678.842982998,0.8833333333333333,3550309.5262978184,0.1384274135438588,0.8833333333333333,3582832.834356978,0.1375426651227175,238.552136480188,194.72556126978006
8,103.978851,104.819199,17.958744,71.599312,684.638245,658.704712,-1.5777881300961547,0.5619742487904867,-20.483049552256674,21.3854162660127,413.5586087316851,414.6432565490351,321.3830052584686,293.99138823015306,0.5392990654205607,1146.2260990236064,1132.3601286340781,3215.8840746523797,3735.884439259706,0.561622641509434,0.5442363636363637,0.18762616822429903,0.7475761578044597,0.35120034305317327,3778.247920944544,116534.24716859082,17322312.736189,3425.960636510976,111321.37094117723,16282432.607943,0.9333333333333333,3653323.2822228326,0.16812802387816128,0.9333333333333333,3588795.1137486184,0.15305847209044032,233.04903476865934,234.08372789556307
8,108.413193,129.968277,16.910635,84.699181,684.880859,678.160461,-1.9903439497180357,0.38895161630161484,-22.9918858998261,22.778272478076314,425.63059292677667,420.9148611907449,286.4126802101207,281.08468535436435,0.5067008547008547,1280.631773658458,1251.2572502097105,3706.638520162525,3962.17904518338,0.4992241379310346,0.507271186440678,0.16398305084745765,0.6705461718293395,0.34774780829924024,2930.610704628917,115726.22518413492,17027980.200000003,2885.3034206752377,113283.38171508117,16593091.868327,0.9833333333333333,3709284.521180907,0.1979847039054594,0.9833333333333333,3668691.2872105525,0.18808181765261442,287.88977428916564,272.0409680755052
8,122.483437,127.01384,22.419317,59.907692,694.239929,683.319397,-0.944715862992667,-0.5177305980420319,-22.838497532764062,23.05307075234579,427.0121583900679,423.5282799777116,284.09355137786804,272.66182472464305,0.4927478991596639,1364.4364318137766,1468.2695579781125,3931.6105933531694,3972.9779774157864,0.48493333333333327,0.46664999999999995,0.16330833333333333,0.6560833333333334,0.337975,2646.5634143897755,115951.3381696597,17061158.775985,2743.541107420169,113570.37474810593,16582072.720089,1.0166666666666666,3732825.69930506,0.8646787807404595,1.0166666666666666,3728030.987680065,0.863435488852915,772.9358532277005,711.5107037608143
8,135.037949,134.436951,22.018908,64.989799,718.84668,679.418884,-0.2916166874489828,-1.5327331227447691,-19.92685327550847,20.485479984706153,421.79710602073624,426.3997378978652,272.8103163200739,264.30086797695566,0.4794634146341463,1578.5439043813192,1810.2752424083233,3749.2106250010384,3921.870919731983,0.4510483870967742,0.4212741935483871,0.15480799999999997,0.6342983870967742,0.3265564516129032,3590.4977652391226,116252.34668833611,17084178.880889,3573.458999913437,113513.08547908122,16539357.535461,1.05,3790886.7463857355,0.9853935415118081,1.05,3779337.8017182834,0.9851317807731939,103.77826979369877,99.70956782907261
8,133.033707,146.369049,20.991945,77.256226,723.087952,726.123535,-0.44590424403789225,-1.018286293867843,-23.463461746540702,23.87052062922137,425.42709957364366,428.4978169267199,263.9053822903776,253.7538780967654,0.45817829457364345,1892.2308754233973,2570.4171147305146,3878.0554258872626,3470.508694617595,0.409171875,0.3362769230769231,0.14287596899224808,0.6080534855769231,0.31815336538461536,4203.475380140049,116011.21440361335,16975396.989765,4216.906278198545,114666.90628210336,16683201.7859,1.0833333333333333,3879698.4362064563,0.9956023786196228,1.0833333333333333,3888262.59961559,0.9956158149874366,156.513975952194,147.98541299058903
8,143.463013,151.373917,29.33823,67.33493,727.593262,753.99823,0.4673606280027817,-1.4027379364111354,-21.780274495955414,21.691632233780947,424.18004678558157,423.1447680992886,265.77137016030105,246.89397329666045,0.475136,3544.0564562726245,4180.305638583514,2372.805584683072,2035.8284351895954,0.2617258064516129,0.1922686567164179,0.5850476190476191,0.6079483630235917,0.31721389022628793,3741.3907938560783,116468.73596213265,17099243.532552,3358.6888764622,114217.86542915141,16548875.584792,1.1166666666666667,3827204.4956460292,0.9959532321070332,1.1166666666666667,3984713.8114195317,0.9959956746635535,250.89896220650365,304.1919842431673
8,152.89859,145.620102,25.667894,69.589134,748.750122,775.594055,-0.191904686290757,-1.4153406457847946,-19.960433518094817,20.626399786227555,422.7191822467525,425.3729195750124,264.2267053895768,235.29369693925474,0.46113953488372095,4388.316827531444,4843.648382143087,1903.5597059774418,1829.6966939253148,0.225796875,0.15248571428571434,0.13337692307692317,0.5948591517857142,0.29354665178571426,3281.8892695272043,117533.23198118922,17216046.397871003,3285.879905371173,114189.32743076581,16477099.102296999,1.1666666666666667,3919237.884014805,0.993364723653163,1.1666666666666667,4013073.887664551,0.9931736809273629,560.9799572723483,543.211102159844
9,85.849495,79.451981,13.880993,60.651253,785.066711,762.176208,-0.9906937363119399,-1.489456439063809,-29.07742468910105,27.80313277071633,524.5472745902596,525.2282972084231,599.5976557765139,608.8782334709643,0.8247042253521126,1974.9952055318026,1966.9084099161018,1022.8769833672801,1010.3187421385916,0.39041666666666663,0.3902571428571428,0.32675000000000004,1.1510162698412698,0.5093349206349207,3757.314599827859,146929.13598523854,21634599.632510997,3616.445345391123,150496.23527187572,22377140.930887002,0.6,6030898.468483597,0.06102527357756556,0.6,6010975.890801751,0.05961927519177964,119.95078144725098,108.27997456389514
9,100.179161,85.585304,13.685748,55.136959,776.916321,765.253906,-1.594416071392155,-0.7268410082157866,-33.331226196119246,31.874641427051028,538.9658555084186,539.9901328925076,533.8823346110687,542.460361342152,0.7339367088607595,1943.4358619986372,2247.0792107908674,1624.886275078698,1224.5162404564087,0.4440249999999999,0.35057499999999997,0.26339506172839505,0.997525,0.48478750000000004,3581.5673184349707,147803.69756101765,21757629.662132002,3398.7715396743597,150225.71494140933,22257564.592985,0.6833333333333333,6085221.665248924,0.07732025959476517,0.6833333333333333,6057617.978654296,0.07363682652686518,291.8120898074808,324.7359174623254
9,106.520447,100.657364,16.851858,57.825504,789.808472,770.712097,-1.3310449946233545,-1.0108377586202082,-33.566123570897496,32.001625096229525,543.4819023322817,547.2636376044254,493.8993378375284,507.73605035611814,0.6829655172413793,1456.4719470541422,2020.3322470451565,2773.393356224375,1878.4097139271157,0.5939318181818181,0.43979069767441853,0.23525,0.9182013742071882,0.4517655919661734,3029.663180718623,148103.56099860612,21748050.862894997,2928.7246770152997,150468.29810750412,22278025.470340002,0.7333333333333333,6180253.827376738,0.09723289368424909,0.7333333333333333,6097970.087814477,0.0860287224951936,443.5309452946122,458.05922290745997
