Y,Peak_Force_X1,Peak_Force_X2,Peak_Force_Y1,Peak_Force_Y2,Peak_Force_Z1,Peak_Force_Z2,Mean_Force_X1,Mean_Force_X2,Mean_Force_Y1,Mean_Force_Y2,Mean_Force_Z1,Mean_Force_Z2,Mean_FTI_Left,Mean_FTI_Right,Step_Duration,Average_Loading_Rate_Left,Average_Loading_Rate_Right,Average_Unloading_Rate_Left,Average_Unloading_Rate_Right,Time_To_Peak_Force_Left,Time_To_Peak_Force_Right,Double_Support_Time,Stance_Duration,Swing_Duration
8,73.162582,78.658562,11.504728,36.264568,597.194092,595.051208,-0.8127357861217506,-0.579533814887295,-16.071661806457058,16.75480269925634,395.7666513381543,394.764544033477,455.77342546322984,422.43977420886404,0.7975342465753424,1327.8634961474795,1343.0915910030446,955.5085454041048,1073.5122134450564,0.5072162162162163,0.4603684210526316,0.3380666666666667,1.1147766714082503,0.47167638691322905
8,83.079262,126.014923,13.178265,44.282692,601.02301,604.684509,-0.8785701423512339,-0.3375885275970722,-18.205109491279966,18.326188878956945,404.33246746366615,405.13406916426476,396.0978343692361,390.81325341723414,0.7048795180722891,1054.079843924916,1142.947100069665,1723.2571191474801,1724.719023631571,0.6006190476190476,0.5582142857142858,0.26855294117647066,0.9728095238095238,0.4416428571428571
8,97.699753,96.648972,17.291222,54.040871,611.066772,616.834839,-1.394417416637817,-0.05582549472522239,-19.198869472344004,19.139471874550445,414.3183479354348,412.17840206569105,373.33954218432956,368.85899711102775,0.6640898876404494,874.8071919929579,863.7382205113018,2435.642148813848,2663.1646936651114,0.6623863636363637,0.6753333333333335,0.23372222222222222,0.8977987373737374,0.44234545454545454
8,99.066452,94.055649,18.634653,49.612701,628.333374,642.145142,-2.4935666557353167,1.103458253211237,-19.564882026891695,19.812159692192036,415.4488983584395,411.8405457389329,350.71695168763017,331.96051688575,0.6162886597938144,987.2243809403541,991.1034643790623,2695.5574096755677,3080.6296075968858,0.6032708333333333,0.608625,0.2228865979381443,0.82696875,0.39346875
8,102.527603,109.174522,36.766808,51.379284,636.476196,726.575073,-1.0648665686119978,-0.4543037155809862,-21.03309003816406,21.851941949375632,412.7587869829701,414.693753615002,326.06690117795995,311.7146948463654,0.570242718446602,1055.0378452747302,1055.6820631502958,2930.4798670592118,3484.8488322380954,0.5756923076923077,0.5769615384615384,0.20224761904761906,0.7725673076923076,0.37205769230769226
8,103.978851,104.819199,17.958744,71.599312,684.638245,658.704712,-1.5777881300961547,0.5619742487904867,-20.483049552256674,21.3854162660127,413.5586087316851,414.6432565490351,321.3830052584686,293.99138823015306,0.5392990654205607,1146.2260990236064,1132.3601286340781,3215.8840746523797,3735.884439259706,0.561622641509434,0.5442363636363637,0.18762616822429903,0.7475761578044597,0.35120034305317327
8,108.413193,129.968277,16.910635,84.699181,684.880859,678.160461,-1.9903439497180357,0.38895161630161484,-22.9918858998261,22.778272478076314,425.63059292677667,420.9148611907449,286.4126802101207,281.08468535436435,0.5067008547008547,1280.631773658458,1251.2572502097105,3706.638520162525,3962.17904518338,0.4992241379310346,0.507271186440678,0.16398305084745765,0.6705461718293395,0.34774780829924024
8,122.483437,127.01384,22.419317,59.907692,694.239929,683.319397,-0.944715862992667,-0.5177305980420319,-22.838497532764062,23.05307075234579,427.0121583900679,423.5282799777116,284.09355137786804,272.66182472464305,0.4927478991596639,1364.4364318137766,1468.2695579781125,3931.6105933531694,3972.9779774157864,0.48493333333333327,0.46664999999999995,0.16330833333333333,0.6560833333333334,0.337975
8,135.037949,134.436951,22.018908,64.989799,718.84668,679.418884,-0.2916166874489828,-1.5327331227447691,-19.92685327550847,20.485479984706153,421.79710602073624,426.3997378978652,272.8103163200739,264.30086797695566,0.4794634146341463,1578.5439043813192,1810.2752424083233,3749.2106250010384,3921.870919731983,0.4510483870967742,0.4212741935483871,0.15480799999999997,0.6342983870967742,0.3265564516129032
8,133.033707,146.369049,20.991945,77.256226,723.087952,726.123535,-0.44590424403789225,-1.018286293867843,-23.463461746540702,23.87052062922137,425.42709957364366,428.4978169267199,263.9053822903776,253.7538780967654,0.45817829457364345,1892.2308754233973,2570.4171147305146,3878.0554258872626,3470.508694617595,0.409171875,0.3362769230769231,0.14287596899224808,0.6080534855769231,0.31815336538461536
8,143.463013,151.373917,29.33823,67.33493,727.593262,753.99823,0.4673606280027817,-1.4027379364111354,-21.780274495955414,21.691632233780947,424.18004678558157,423.1447680992886,265.77137016030105,246.89397329666045,0.475136,3544.0564562726245,4180.305638583514,2372.805584683072,2035.8284351895954,0.2617258064516129,0.1922686567164179,0.5850476190476191,0.6079483630235917,0.31721389022628793
8,152.89859,145.620102,25.667894,69.589134,748.750122,775.594055,-0.191904686290757,-1.4153406457847946,-19.960433518094817,20.626399786227555,422.7191822467525,425.3729195750124,264.2267053895768,235.29369693925474,0.46113953488372095,4388.316827531444,4843.648382143087,1903.5597059774418,1829.6966939253148,0.225796875,0.15248571428571434,0.13337692307692317,0.5948591517857142,0.29354665178571426
9,85.849495,79.451981,13.880993,60.651253,785.066711,762.176208,-0.9906937363119399,-1.489456439063809,-29.07742468910105,27.80313277071633,524.5472745902596,525.2282972084231,599.5976557765139,608.8782334709643,0.8247042253521126,1974.9952055318026,1966.9084099161018,1022.8769833672801,1010.3187421385916,0.39041666666666663,0.3902571428571428,0.32675000000000004,1.1510162698412698,0.5093349206349207
9,100.179161,85.585304,13.685748,55.136959,776.916321,765.253906,-1.594416071392155,-0.7268410082157866,-33.331226196119246,31.874641427051028,538.9658555084186,539.9901328925076,533.8823346110687,542.460361342152,0.7339367088607595,1943.4358619986372,2247.0792107908674,1624.886275078698,1224.5162404564087,0.4440249999999999,0.35057499999999997,0.26339506172839505,0.997525,0.48478750000000004
9,106.520447,100.657364,16.851858,57.825504,789.808472,770.712097,-1.3310449946233545,-1.0108377586202082,-33.566123570897496,32.001625096229525,543.4819023322817,547.2636376044254,493.8993378375284,507.73605035611814,0.6829655172413793,1456.4719470541422,2020.3322470451565,2773.393356224375,1878.4097139271157,0.5939318181818181,0.43979069767441853,0.23525,0.9182013742071882,0.4517655919661734
9,126.650787,127.326752,18.082981,63.493713,803.311584,770.472534,0.2807866964045796,-2.8320112808576265,-32.75760025588892,31.49345361381723,548.9489352427222,552.1871394894205,477.62767446187684,487.27706146452965,0.6591685393258427,1650.0056124110997,1976.3538822706078,2995.5952788978843,2307.445617278784,0.5527727272727273,0.4687111111111112,0.21697777777777777,0.8762227272727272,0.44991666666666663
9,131.670441,122.99131,15.150145,74.683434,844.757202,810.637512,0.0900841924022352,-2.1999124650319217,-38.50828803242038,36.31061048427485,551.8466051753803,559.8202832532171,434.90756767110935,453.85015959657653,0.6053917525773196,1705.290438563458,1711.4844470273326,3521.1836589499035,3161.58219967151,0.5245000000000001,0.5235306122448979,0.19404081632653064,0.7993267431972789,0.42072619047619053
9,148.733505,133.36174,21.579836,76.883476,835.224365,802.535828,0.6924740046729354,-3.2209571220973445,-34.07776651965874,33.22484596011616,559.1046868667036,558.8763524914727,433.1015678809066,431.43673281376664,0.589919191919192,1621.0141503243713,1698.2665490495856,4045.5803351398963,3579.5598900457353,0.5489,0.5179,0.18319801980198022,0.7732699999999999,0.41286
9,147.866409,132.799423,19.958773,66.469521,808.977661,848.858826,0.6413382887681858,-3.0314783638188594,-33.11808935691552,31.861798664264285,555.3558763303506,558.9163620673833,461.8709988702463,470.7127365433931,0.6370860215053764,1579.4009440790314,1934.9413462331406,3479.170854093879,2678.5172826426488,0.5646521739130435,0.48356521739130437,0.19951612903225807,0.8367826086956522,0.4489673913043478
9,174.680008,151.599899,25.01325,91.591949,877.004944,837.359863,0.6965759606651137,-3.1729773723632766,-34.559965002564326,33.61297783232229,561.5427103482159,565.181819520598,393.93387280546517,396.55038005534544,0.5391981981981981,2659.1016031924496,2352.0072373105927,3610.087397497345,3743.150630947679,0.3930909090909091,0.42665454545454556,0.16233333333333333,0.7015545454545454,0.37573636363636365
9,176.482559,172.40567,23.064352,93.291397,893.02948,874.985779,0.09585617440271622,-2.5910397675406873,-36.425297357188185,35.35491773604861,563.3136594897793,566.7768757351669,377.4300115514225,381.83335722452483,0.517858407079646,3478.3246464004583,3366.7832674730457,3036.2565435064453,2974.494573099979,0.3043333333333333,0.31168421052631584,0.15401739130434777,0.6718245614035088,0.3695
9,192.520844,182.276047,44.809776,96.110214,937.066406,907.871277,0.045128726197827436,-2.3796069291704813,-36.13095650488353,34.925117693136215,568.8230894205303,568.3460800936502,370.2310416584703,372.0936755899468,0.5061965811965812,4617.207650594267,4684.918505981101,2310.1003814320698,1881.658984993756,0.2151525423728813,0.18729310344827585,0.1465508474576271,0.652759935710111,0.36457656341320865
9,206.156525,187.489899,18.959955,111.102913,955.289856,914.024902,1.55047024221717,-4.2150943715631835,-35.98520429682987,34.895373351661334,569.5605013183323,571.8693170247032,356.24794834159286,360.0763749587958,0.4880165289256198,5307.055162641584,5285.924745956982,2038.6434030123567,1946.2902902761166,0.17368852459016393,0.16966666666666666,0.13949999999999999,0.6275296448087432,0.3539255464480874
9,217.614853,199.878967,33.421112,113.387779,983.733521,973.121521,-0.4972232554825301,-2.0337691693654847,-37.08160370185017,35.84989395347267,570.9881987503566,572.6197601507155,344.71814080972325,348.60694502605554,0.472488,5933.068348075409,5879.923887188198,2133.313497456347,1980.246064301686,0.16009677419354837,0.15393650793650793,0.1337380952380952,0.6062195340501793,0.3440593958013313
10,68.663948,54.065292,11.945482,53.251572,546.451599,546.901428,-0.39187627338216463,-1.2892954623100603,-15.203006256261439,15.044541271797941,365.4815049378498,368.55930560372036,394.51188412445174,363.93044607869916,0.7578571428571429,1535.2458328935204,1389.581881861304,810.4304383370126,1079.2498434568238,0.4147368421052632,0.4289512195121951,0.278602564102564,1.0379351732991013,0.45678465982028243
10,68.569977,57.083096,11.036013,34.44696,555.623962,554.238831,0.5105431000573608,-2.475872052225797,-16.452904210922405,16.35359295867174,373.9834142002272,380.994284062886,324.9918925280815,327.75895795445217,0.6358387096774194,1322.0720591052868,1120.4337470156036,1592.693552178251,1957.037116071139,0.4641304347826086,0.5374680851063828,0.22819148936170217,0.8648663274745606,0.4056200277520814
10,72.002235,70.495583,12.200593,39.249363,553.811584,558.459473,-0.397481556039396,-1.3241167960638454,-18.23446245766289,17.948605365560343,374.54910872175907,385.5362230519572,318.47511728953197,318.5161555501944,0.6266631578947368,985.3619455112895,867.2872882808637,2226.3782150377483,2563.5146911334455,0.5902978723404254,0.617625,0.21417708333333332,0.841133865248227,0.4062836879432624
10,82.143326,81.678619,12.473716,44.018555,564.559082,739.910217,0.4354427787943871,-2.342619268022769,-18.465797137821742,18.333716529176755,371.5426780646171,389.0390622555127,281.4095836244552,294.7355416826362,0.5661333333333334,959.6180818510451,960.3216939445864,2746.6539529042475,2886.385494844684,0.5502962962962963,0.5685961538461538,0.18427358490566043,0.751844017094017,0.36986609686609684
10,92.660454,80.615738,12.741934,44.705856,573.696411,587.476624,1.4172352206358543,-3.23541275130043,-19.71444241590158,19.197001705246745,375.45280343413526,392.14785044665655,267.1287144509394,283.03510257369993,0.5306126126126126,1030.0031018666157,1055.0903118941947,3083.389577303558,3114.227299251901,0.5243090909090911,0.5391272727272728,0.1705045045045045,0.710890909090909,0.3666090909090909
10,114.385132,99.289307,15.067836,51.144386,612.414185,609.211426,1.412969185657499,-3.279443837872511,-19.530348351062308,19.081754861563898,383.3200872528054,391.84437969326166,270.0299485064434,264.53173356794395,0.5112035398230088,1122.0156655693918,1317.086356507401,3447.043244328542,3267.9296193001715,0.5268928571428572,0.48062068965517246,0.162716814159292,0.692277709359606,0.3536139162561577
10,114.24408,105.855591,12.092754,53.040977,606.575989,634.011475,3.037256368083443,-4.752921096127223,-22.723128937847683,21.764561065475043,386.88751335432386,396.8705873985733,249.68389594806666,258.9081880226528,0.49442857142857144,1321.3551195282241,2003.631132741548,3607.2977498383207,3031.814604995128,0.4719833333333333,0.39473333333333344,0.15437190082644625,0.6488416666666668,0.3446166666666667
10,125.558907,117.571075,16.393398,51.312679,643.283752,649.355591,0.9980543425698652,-2.740685357391242,-17.52742048578081,17.331848482974742,385.40086902459547,390.4436391422605,261.1704019301336,251.2752459363142,0.5108376068376068,2301.747562579837,2960.241105008891,2731.0915498591767,2313.7274921147664,0.37901724137931037,0.2791967213114754,0.1567457627118643,0.667383267382702,0.3303092142453363
10,137.997971,145.952148,29.149204,54.739006,676.441772,667.826965,1.1742540835091684,-3.1534761741222512,-17.21421508262055,17.316738877784033,378.12872670546426,393.66578641080537,251.21574674256527,252.8167312381366,0.494781512605042,3647.779600106466,3808.023185576824,1368.9569057566378,1600.3352384059392,0.20418333333333338,0.20126229508196722,0.1710082644628099,0.6577482240437158,0.3296069672131148
10,139.827744,138.381882,18.533863,55.710548,678.086365,715.100647,0.1482134942521548,-2.0664526432468566,-16.232137685740547,16.198395283757225,381.6598756074348,387.3721945854142,258.16630927093473,242.13064110309003,0.47542016806722687,4197.161530606144,4295.722046279394,1351.0073628703947,1528.1407653275562,0.19565000000000002,0.1862741935483871,0.18348333333333328,0.6578293010752688,0.3197255376344086
10,162.092331,150.458023,21.06032,64.610504,712.213013,745.403442,1.5716889281188469,-3.421397542995858,-16.830692936184914,16.887061727739056,374.1060424072751,390.5557000897852,234.84964971005127,227.72956356686439,0.44303053435114503,4405.6189699680135,4938.763943946502,1401.6435578195685,1508.9009530152075,0.1665846153846154,0.13588059701492539,0.14029007633587787,0.5961285878300804,0.30869747416762344
10,156.358612,154.669373,18.679598,61.434742,734.098572,781.310669,1.5987943581967472,-3.3268137937310556,-15.553710511611737,15.492981665726333,379.70458402114895,396.3133985493582,238.70993273915104,224.9774855302365,0.464015503875969,4869.238104500531,5502.912224775935,1511.8163463741687,1572.1334488542102,0.166765625,0.12664705882352945,0.13774615384615382,0.6021305147058824,0.29792417279411765
11,70.803719,80.003822,5.253441,46.745445,632.705627,619.565063,-0.9196148660687804,-1.0279611592815592,-17.90573547744014,18.181983299140725,433.56841845461116,432.3088704224513,423.386790344752,415.4263474643928,0.7051325301204818,1890.3910015987062,1427.877260765786,1061.4578189616345,1497.4932240748724,0.35033333333333333,0.4833571428571428,0.26431764705882355,0.9687142857142857,0.44876190476190475
11,217.377121,77.667046,5.460556,53.934441,829.665894,621.675415,-0.8896420678523254,-0.9791904046419804,-18.713494569799824,19.399985354241156,432.0841844541479,437.3355437059036,385.2011520311124,383.21397279087506,0.6377582417582418,1941.1379734942568,1340.9181766997501,1336.7536700496273,2055.6060821447504,0.35615217391304355,0.5249347826086957,0.23642391304347823,0.8746630434782608,0.41281521739130433
11,92.793991,88.214165,5.57347,47.877892,639.06488,637.90979,-1.7669232718045078,-0.1509657066813166,-20.312092022919376,20.453022006437074,446.4417262077748,441.4291692712372,363.43536613928063,354.22090462797007,0.6022626262626262,2175.109439990767,1516.7750209070184,1643.2080983480018,2260.539623619134,0.34465306122448974,0.08731999999999993,0.20593,0.808169387755102,0.3966834693877551
11,102.36602,99.069527,9.205529,51.995197,651.553284,638.174194,0.6894558624197705,-2.4544580662724873,-20.943433810018636,21.202325548357813,451.09849134971387,445.2704178192241,347.2561284794542,336.5276840684438,0.5734757281553398,2138.9305404242855,1767.6631848541863,2101.718797437318,2427.8584987530107,0.3769019607843137,0.43028846153846145,0.1892788461538462,0.762728318250377,0.3864530542986425
11,114.087952,128.941818,71.674973,84.93969,685.048462,667.758301,-0.30865419723217996,-1.5659507714706724,-19.87674886666349,20.004494458053507,453.4093975516516,443.37661724541766,334.12595003652046,322.3156912446743,0.5506915887850468,2477.522975039674,2312.088296835007,2116.9790144592403,2152.0694968522066,0.3352452830188679,0.3450740740740741,0.18113888888888893,0.7318410202655485,0.37696750524109013
11,127.357155,121.143692,8.119439,57.067509,738.218262,689.036987,-0.6684312362497372,-1.0815062225710432,-19.96570206849403,20.391417578729676,458.58271139277565,446.24687597199255,322.0519348895149,305.90089660363236,0.5263423423423423,3609.8637033321743,3107.4497553397896,1465.266456973755,1805.3138382687669,0.20303571428571426,0.24894642857142854,0.16743362831858408,0.6938303571428572,0.3664017857142857
11,136.421463,143.935333,14.846867,68.699455,769.971619,776.492676,-2.06791136979139,0.20247438452746522,-20.465141398583196,20.28665996791875,458.4881819222278,448.39981213848387,314.66706561752187,309.81188704591665,0.5194601769911504,4125.3424524526945,3628.982325917842,1368.2158768464637,1481.7601956901885,0.17256140350877194,0.2101964285714286,0.16066371681415928,0.6888468045112782,0.36417073934837096
11,156.340134,148.523605,12.336188,65.406433,831.636597,796.704346,-2.0745635430750564,0.13746478349475172,-19.08258867392973,19.645421004343472,462.8165773854364,452.1162926291903,316.50694931387494,292.3062580506031,0.5054615384615384,4594.681043920167,4484.392345564052,1472.5819416958764,1501.276304586566,0.18062068965517242,0.1633559322033898,0.15266666666666664,0.6670051139684394,0.3520495324371713
11,174.641327,165.160049,13.989502,65.183128,858.525696,821.326233,-1.4898337527182157,-0.676851868899067,-19.24241918418841,20.19041883152408,460.4276290079111,450.7819215742484,311.8773840525579,281.03356020011745,0.48801680672268904,4967.116018192328,4924.456403542322,1549.4632261682614,1559.3074335695565,0.16108474576271187,0.15078688524590164,0.149218487394958,0.6537314531814393,0.3383223117532648
11,170.942917,165.824738,14.857547,91.180374,934.778625,936.133179,-1.2226525864154982,-0.556319425255687,-22.288285827568842,22.99326903591049,465.8851685818813,449.33685789919923,297.82562938124323,268.7105988455846,0.46616,5414.311666975719,5273.7226791245475,1710.2703739197373,1651.406687846317,0.1741774193548387,0.1435079365079365,0.138608,0.6200098566308244,0.3294898873527906
11,186.153778,189.770721,15.549601,95.130005,931.444214,876.764709,-1.0292546858977611,-1.1454722826918944,-20.885870201918703,21.250117010715286,463.49134365751894,454.5414872594044,287.7723678794801,264.96682700828325,0.469648,5967.529432214318,5811.907537047479,1781.43616561794,1764.727550696541,0.1519523809523809,0.13630769230769232,0.14887401574803158,0.6040825396825397,0.32573809523809527
11,190.468994,194.199509,18.217991,75.504295,1014.040161,894.674927,-1.7088359914857947,-0.2094178293344348,-20.41579822767058,20.55889870328871,467.69560679847393,453.8102856944907,270.8288314140548,255.6757620810539,0.4401259259259259,6534.5621136496975,6229.284383283182,1941.6779475514581,1888.2121663654868,0.13329850746268657,0.13145588235294114,0.13091176470588237,0.5710953687445128,0.3080625548726954
12,76.407433,71.776649,16.124451,43.842842,633.499573,643.661133,-2.6008169001393697,0.5794435803359568,-20.32751209054262,20.19523626429653,427.1173269973156,444.57846923081456,419.4525241004088,439.1481470364961,0.6983855421686747,1471.5133755319096,1681.6045520614189,1323.612449348262,1262.9301028143004,0.44642857142857145,0.4189999999999999,0.27541666666666675,0.9747142857142856,0.4440119047619048
12,74.815224,161.820618,20.865927,45.839977,662.871826,657.332336,-3.059237587982831,1.3487408326491594,-20.67395895090913,20.755308989941216,431.9517219191505,445.4060963427135,381.3855187078777,390.12273756501986,0.6289462365591398,1424.8504735331078,1590.761161533346,1897.165318931744,1817.143009099106,0.4843404255319148,0.45839130434782605,0.22901075268817211,0.8719983811285847,0.40284967622571694
12,90.207153,103.406288,18.496124,51.426193,743.422302,661.422363,-3.637296509571089,1.8165687884665112,-22.57278237722798,22.156889961004946,449.43951121540596,449.3876094532375,376.9492167727205,373.0381474761927,0.6176315789473684,1284.0632240957657,1595.6272769324041,2535.037863541174,2122.8897911141894,0.5423333333333333,0.46729166666666666,0.2163917525773196,0.8342604166666667,0.40710416666666666
12,102.083359,103.434723,19.187296,52.507389,669.812317,666.557312,-2.3390412832721252,0.45620712240965716,-22.42005517602101,22.006483576914288,451.2933839671475,455.6448145648981,351.16863126091994,351.929501035603,0.5787920792079208,1323.0479368979472,1514.9197356023415,3104.863189045969,2716.644528774977,0.5367254901960783,0.49192156862745084,0.19640776699029128,0.7752156862745098,0.3921078431372549
12,109.236687,125.336411,20.673582,54.302414,689.647949,682.085571,-2.8635461511544174,1.0554725713026125,-21.256770325149347,21.086381579695196,451.59018151327194,459.2604968591791,335.0475106062484,339.1172650319607,0.5597196261682243,1538.3808156692394,1649.1174670272915,3115.795523127114,2898.6915067906243,0.48127777777777775,0.4638301886792454,0.17433333333333334,0.73409678546471,0.3738233752620545
12,119.778641,114.278519,26.450525,57.593864,709.173767,710.998535,-2.39381918036315,0.46258517784807124,-21.244137824786126,20.962702158305525,455.7203512136816,459.675829731177,320.66476924712276,313.9371047087046,0.5177079646017699,1723.4012321388802,1856.3935396020163,3511.304987422529,3278.3461094258573,0.4558245614035088,0.43405263157894736,0.17714912280701756,0.6947368421052632,0.3507280701754386
12,129.44986,130.106979,19.033897,62.022995,712.322449,716.840759,-2.8586165705204243,0.9285406675634317,-21.664861464132446,20.838488749949928,463.89120892555695,462.8509015962254,308.9234036056652,308.6966826083362,0.5074786324786325,1833.6433860746472,1858.136218224658,3809.9836713324385,3523.6822433800066,0.4430344827586207,0.4351864406779662,0.15899152542372888,0.6664403857393337,0.3532123027469316
12,153.798843,151.51178,27.74814,177.611328,756.414917,737.828369,-1.6439138140354774,-0.1964278648954083,-23.20107849039638,23.067615628525523,465.27258198561566,462.0074906630439,306.22104050917363,297.9015387085465,0.49681512605042016,2144.9450417480534,2612.269488551787,3728.224575977445,3064.954485053366,0.41063333333333335,0.3453559322033898,0.15492499999999998,0.6517892655367232,0.34616214689265534
12,160.420059,209.377274,23.440718,74.706268,768.519104,758.999512,-3.0271741595314543,0.7313497735191936,-21.773380886973925,21.65161841481882,460.60707364180064,465.4409007569116,292.5212807727663,295.9032134299003,0.4797073170731707,3208.224870924522,3593.6392624975015,2872.270721422023,2558.5238512431724,0.29827868852459016,0.2724754098360656,0.1490487804878049,0.6366639344262295,0.3362704918032787
12,188.619766,176.796814,24.096231,72.274673,842.075562,787.686523,-1.1523589914003431,-0.9965430291042736,-22.85822255714771,22.418832271016306,470.26219446771427,466.5300176706134,286.5259199905273,281.70037356043485,0.4666692913385827,3413.460770430649,3968.812206453527,3344.100988509549,2733.01197746806,0.2956875,0.248546875,0.1397984496124031,0.6065,0.3270546875
12,179.963409,182.669739,32.516445,76.416435,836.325134,876.18396,-0.9469217209034041,-1.1909799984736154,-19.98747881660711,19.45918373058042,466.1045295147712,458.1346321654104,277.478020875471,267.6377056729292,0.44430075187969925,4449.646611223127,4937.769830507963,2619.57067598226,2266.932342522955,0.22193939393939394,0.18610447761194032,0.13557894736842102,0.5864142921754862,0.3108977838082315
12,188.701294,198.723022,33.503216,84.877113,930.921387,877.632996,-0.8799210373934738,-1.2971077694369417,-20.0776764408843,19.83952749846391,460.92324818084114,460.63476265633136,286.9378333612865,267.1729607824015,0.4616589147286822,5278.440997764879,6205.965643295785,2187.995066327364,1833.493862457869,0.18259375,0.14613636363636362,0.1406307692307692,0.6024313446969697,0.3112679924242424
13,100.748314,111.517204,12.77651,76.928978,890.151855,876.583618,0.3235549730792699,-2.811793924787618,-34.65293390782191,33.648027762236815,609.8295330179553,623.1467428791942,655.5505303183107,677.3668010273663,0.7870133333333333,2363.1302061179895,2068.9986680933494,1331.2170002136345,1433.8793425147226,0.38978378378378375,0.45131578947368417,0.29372368421052625,1.0808133001422475,0.5026756756756756
13,111.124443,238.320511,16.213369,73.980751,894.087524,881.642395,-1.445286166345895,-0.9288813935888591,-35.146033280939754,33.56763119875281,623.0702665802768,626.7014817305183,612.7855336187583,627.6696258769146,0.7316419753086421,2514.1594586834663,1768.9199759359901,1633.8535594214416,2149.176739933204,0.38645000000000007,0.543825,0.26007407407407407,0.9923625,0.48465
13,159.044388,130.152237,13.463602,90.852074,902.780884,890.934875,-1.640086804983066,-0.3538951231429354,-42.722182374188705,41.22584255178332,625.976822629714,629.1575084722002,573.7154802793351,584.9741860783655,0.6841264367816092,2548.5653603630694,1677.8125952875837,2052.8038888976826,2938.0242772843576,0.405093023255814,0.5852045454545455,0.23914772727272726,0.9229690803382664,0.44342098308668076
13,138.136627,142.551056,20.312281,78.837906,917.75592,910.777039,-2.5751661085379927,-0.09533417881017442,-37.215976942574436,35.65129284200002,631.0088146814187,634.0064910652897,536.7931877369892,552.4982527269402,0.6427204301075269,2847.5004851812187,1630.71093241811,2217.8882440610582,3682.484540193546,0.3696304347826087,0.6001304347826087,0.21834408602150535,0.8610108695652174,0.4247173913043478
13,168.857269,159.074738,15.83135,91.46965,948.345764,941.944336,-0.025570080986244997,-2.1046242992766095,-42.70685571548797,40.641016692514185,630.8820785454243,641.2784837008841,499.4522348191786,521.5864096050918,0.6014639175257732,3632.5399868993636,2798.385804066749,1952.154354510433,2927.259118078826,0.276530612244898,0.4076530612244898,0.20064646464646468,0.8024183673469388,0.41051020408163263
13,170.586395,175.76474,20.442238,83.843636,962.256287,951.949951,-3.3079151582974187,0.9665697552144398,-43.57006012253234,41.5464118277582,630.8498493762496,642.7885242324237,480.90291288724023,503.9363819411698,0.5802277227722773,3915.459081200448,2635.610204021966,1926.781097519319,3561.227742003886,0.24884313725490198,0.4422745098039215,0.19261165048543688,0.7730980392156863,0.3934901960784314
13,172.355667,191.940887,20.09127,114.062416,998.271301,974.209351,-3.2638594536272714,0.6932746311285539,-38.22116645200666,36.67092137162753,644.456358131232,645.3180313322652,475.69295134570353,486.8948033124279,0.5673106796116505,4508.894736878726,2765.892792585673,1885.0158895158963,3749.119686790116,0.21778846153846151,0.4263461538461538,0.17908571428571426,0.7462980769230769,0.39549038461538466
13,199.334198,213.491318,19.388983,82.477852,1030.170776,1095.299683,-1.2646336139150884,-1.389686548093152,-37.52465445490078,36.27963689445577,647.7444268408051,650.8391036204282,464.7554297382068,473.13938611410225,0.5526168224299065,4791.969770487688,3786.6720810158617,2065.8778080995858,3137.2492716650286,0.21540740740740744,0.324622641509434,0.16953703703703707,0.7221940950384347,0.3889570230607966
13,221.660828,224.203049,20.846218,91.098999,1080.075806,1045.014404,-3.9677992545948464,1.2081221361703178,-38.0030873955482,36.58362458952857,652.7709556993924,652.7599999447616,453.8308078005773,458.9287555264409,0.5376846846846848,5391.107080451806,4654.187942135954,2027.8262848475374,2680.0168701073867,0.19005454545454545,0.2551454545454545,0.1614594594594595,0.6992090909090909,0.37764545454545456
13,234.345093,248.314392,20.967539,89.745255,1110.927002,1128.901123,-0.4606880111980461,-2.3825654549349324,-39.14295363334306,37.68345724942042,651.5455427033804,658.8596273645047,435.8527476925402,448.65004430524124,0.5207522123893805,5718.552384683533,5581.4890212412465,2058.6354673807473,2451.168953200284,0.17751785714285712,0.20721052631578948,0.15416666666666667,0.6749544172932331,0.37274953007518796
13,250.791199,261.490021,24.491343,102.215225,1147.24292,1110.008423,-0.2652787777972743,-2.64227211839801,-39.31009789610354,37.99351663180591,654.1419240111634,664.2503241329428,424.45941663700705,437.4017818901838,0.5072307692307693,6256.329869371712,6395.622555759561,2186.598507653762,2096.0276681516552,0.16852542372881357,0.1632413793103448,0.1463474576271186,0.6536222969023963,0.3593807714786674
13,264.634918,272.095062,24.82135,98.680183,1156.298584,1163.195313,-2.3176422633304696,-0.564959943913967,-36.163754678859206,34.49851318856165,659.5176669537583,668.8888895786891,416.22993825043335,428.3755657719308,0.4969075630252101,6742.1451862635195,7133.680004134573,2308.1451496910613,2228.9815023511965,0.16138333333333332,0.15296610169491529,0.13885,0.6358131355932204,0.3642141242937853
14,99.226898,105.3759,1.415669,66.807381,785.867371,795.321411,-4.326852744311771,1.9226821697435583,-32.64362036744236,32.027690758724454,533.3703211822899,536.6109633100021,566.5286721254124,574.0222376516601,0.7779466666666667,2078.8804884177616,1911.827990270005,1163.9863454098033,1470.9232064006812,-0.1954473684210527,0.4618378378378379,0.28730263157894737,1.0658762446657184,0.5072482219061167
